s:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 646
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 646
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 646
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 646
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 646
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor ise of Sensor is:- 647
Value of Sensor is:- 7
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 7
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 646
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 646
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 646
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 646
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 647
Value of Sensor is:- 648
Value of Sensor is:- 648
Value of Sensor is:- 649
Value of Sensor is:- 648
Value of Sensor is:- 648
Value of Sensor is:- 648
Value of Sensor is:- 648
Value of Sensor is:- 648
Value of Sensor is:- 648
Value of Sensor is:- 648
Value of Sensor is:- 648
Value of Sensor is:- 648
Value of Sensor is:- 649
Value of Sensor is:- 649
Value of Sensor is:- 649
Value of Sensor is:- 643
Value of Sensor is:- 643
Value of Sensor is:- 643
Value of Sensor is:- 643
Value of Sensor is:- 643
Value of Sensor is:- 643
Value of Sensor is:- 643
Value of Sensor is:- 643
Value of Sensor is:- 643
Value of Sensor is:- 643
Value of Sensor is:- 643
Value of Sensor is:- 641
Value of Sensor is:- 641
Value of Sensor is:- 641
Value of Sensor is:- 641
Value of Sensor is:- 640
Value of Sensor is:- 639
Value of Sensor is:- 637
Value of Sensor is:- 633
Value of Sensor is:- 632
Value of Sensor is:- 631
Value of Sensor is:- 630
Value of Sensor is:- 613
Value of Sensor is:- 617
Value of Sensor is:- 616
Value of Sensor is:- 618
Value of Sensor is:- 617
Value of Sensor is:- 619
Value of Sensor is:- 618
Value of Sensor is:- 620
Value of Sensor is:- 629
Value of Sensor is:- 620
Value of Sensor is:- 621
Value of Sensor is:- 620
Value of Sensor is:- 620
Value of Sensor is:- 624
Value of Sensor is:- 624
Value of Sensor is:- 624
Value of Sensor is:- 619
Value of Sensor is:- 620
Value of Sensor is:- 620
Value of Sensor is:- 625
Value of Sensor is:- 626
Value of Sensor is:- 628
Value of Sensor is:- 628
Value of Sensor is:- 628
Value of Sensor is:- 622
Value of Sensor is:- 622
Value of Sensor is:- 623
Value of Sensor is:- 623
Value of Sensor is:- 623
Value of Sensor is:- 623
Value of Sensor is:- 623
Value of Sensor is:- 624
Value of Sensor is:- 623
Value of Sensor is:- 623
Value of Sensor is:- 624
Value of Sensor is:- 623
Value of Sensor is:- 624
Value of Sensor is:- 624
Value of Sensor is:- 625
Value of Sensor is:- 626
Value of Sensor is:- 624
Value of Sensor is:- 627
Value of Sensor is:- 613
Value of Sensor is:- 632
Value of Sensor is:- 611
Value of Sensor is:- 634
Value of Sensor is:- 637
Value of Sensor is:- 637
Value of Sensor is:- 637
Value of Sensor is:- 637
Value of Sensor is:- 637
Value of Sensor is:- 637
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 637
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 638
Value of Sensor is:- 624
Value of Sensor is:- 612
Value of Sensor is:- 633
Value of Sensor is:- 612
Value of Sensor is:- 611
Value of Sensor is:- 609
Value of Sensor is:- 610
Value of Sensor is:- 611
Value of Sensor is:- 610
Value of Sensor is:- 614
Value of Sensor is:- 615
Value of Sensor is:- 612
Value of Sensor is:- 615
Value of Sensor is:- 621
Value of Sensor is:- 604
Value of Sensor is:- 606
Value of Sensor is:- 614
Value of Sensor is:- 607
Value of Sensor is:- 607
Value of Sensor is:- 608
Value of Sensor is:- 608
Value of Sensor is:- 357
Value of Sensor is:- 268
Value of Sensor is:- 206
Value of Sensor is:- 157
Value of Sensor is:- 135
Value of Sensor is:- 119
Value of Sensor is:- 109
Value of Sensor is:- 102
Value of Sensor is:- 101
Value of Sensor is:- 102
Value of Sensor is:- 103
Value of Sensor is:- 104
Value of Sensor is:- 105
Value of Sensor is:- 108
Value of Sensor is:- 110
Value of Sensor is:- 113
Value of Sensor is:- 115
Value of Sensor is:- 117
Value of Sensor is:- 121
Value of Sensor is:- 120
Value of Sensor is:- 123
Value of Sensor is:- 124
Value of Sensor is:- 126
Value of Sensor is:- 128
Value of Sensor is:- 130
Value of Sensor is:- 131
Value of Sensor is:- 132
Value of Sensor is:- 136
Value of Sensor is:- 137
Value of Sensor is:- 137
Value of Sensor is:- 138
Value of Sensor is:- 140
Value of Sensor is:- 141
Value of Sensor is:- 142
Value of Sensor is:- 144
Value of Sensor is:- 144
Value of Sensor is:- 145
Value of Sensor is:- 146
Value of Sensor is:- 147
Value of Sensor is:- 148
Value of Sensor is:- 150
Value of Sensor is:- 151
Value of Sensor is:- 152
Value of Sensor is:- 154
Value of Sensor is:- 155
Value of Sensor is:- 156
Value of Sensor is:- 156
Value of Sensor is:- 158
Value of Sensor is:- 159
Value of Sensor is:- 160
Value of Sensor is:- 163
Value of Sensor is:- 165
Value of Sensor is:- 166
Value of Sensor is:- 167
Value of Sensor is:- 168
Value of Sensor is:- 168
Value of Sensor is:- 169
Value of Sensor is:- 169
Value of Sensor is:- 170
Value of Sensor is:- 170
Value of Sensor is:- 171
Value of Sensor is:- 172
Value of Sensor is:- 172
Value of Sensor is:- 173
Value of Sensor is:- 175
Value of Sensor is:- 176
Value of Sensor is:- 175
Value of Sensor is:- 177
Value of Sensor is:- 177
Value of Sensor is:- 177
Value of Sensor is:- 178
Value of Sensor is:- 177
Value of Sensor is:- 180
Value of Sensor is:- 180
Value of Sensor is:- 180
Value of Sensor is:- 180
Value of Sensor is:- 182
Value of Sensor is:- 182
Value of Sensor is:- 184
Value of Sensor is:- 185
Value of Sensor is:- 185
Value of Sensor is:- 185
Value of Sensor is:- 187
Value of Sensor is:- 187
Value of Sensor is:- 187
Value of Sensor is:- 187
Value of Sensor is:- 186
Value of Sensor is:- 187
Value of Sensor is:- 188
Value of Sensor is:- 188
Value of Sensor is:- 188
Value of Sensor is:- 189
Value of Sensor is:- 189
Value of Sensor is:- 189
Value of Sensor is:- 189
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 189
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 191
Value of Sensor is:- 192
Value of Sensor is:- 191
Value of Sensor is:- 189
Value of Sensor is:- 187
Value of Sensor is:- 187
Value of Sensor is:- 187
Value of Sensor is:- 187
Value of Sensor is:- 187
Value of Sensor is:- 186
Value of Sensor is:- 187
Value of Sensor is:- 187
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 187
Value of Sensor is:- 187
Value of Sensor is:- 187
Value of Sensor is:- 188
Value of Sensor is:- 188
Value of Sensor is:- 188
Value of Sensor is:- 188
Value of Sensor is:- 189
Value of Sensor is:- 189
Value of Sensor is:- 189
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 190
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 189
Value of Sensor is:- 189
Value of Sensor is:- 188
Value of Sensor is:- 189
Value of Sensor is:- 189
Value of Sensor is:- 188
Value of Sensor is:- 187
Value of Sensor is:- 186
Value of Sensor is:- 185
Value of Sensor is:- 185
Value of Sensor is:- 184
Value of Sensor is:- 185
Value of Sensor is:- 186
Value of Sensor is:- 185
Value of Sensor is:- 185
Value of Sensor is:- 187
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 187
Value of Sensor is:- 187
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 185
Value of Sensor is:- 185
Value of Sensor is:- 185
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 186
Value of Sensor is:- 187
Value of Sensor is:- 186
Value of Sensor is:- 185
Value of Sensor is:- 187
Value of Sensor is:- 189
Value of Sensor is:- 188
Value of Sensor is:- 188
Value of Sensor is:- 189
Value of Sensor is:- 189
Value of Sensor is:- 189
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 190
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 191
Value of Sensor is:- 193
Value of Sensor is:- 194
Value of Sensor is:- 194
Value of Sensor is:- 194
Value of Sensor is:- 195
Value of Sensor is:- 195
Value of Sensor is:- 195
Value of Sensor is:- 195
Value of Sensor is:- 195
Value of Sensor is:- 195
Value of Sensor is:- 195
Value of Sensor is:- 195
Value of Sensor is:- 195
Value of Sensor is:- 195
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 197
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 196
Value of Sensor is:- 195
